continent,location,date,total_cases,new_cases,total_deaths,new_deaths,population
North America,Panama,2020-08-13,77377.0,913.0,1703.0,23.0,4314768.0
North America,Panama,2020-08-14,78446.0,1069.0,1722.0,19.0,4314768.0
North America,Panama,2020-08-15,79402.0,956.0,1734.0,12.0,4314768.0
North America,Panama,2020-08-16,80665.0,1263.0,1746.0,12.0,4314768.0
North America,Panama,2020-08-17,81940.0,1275.0,1767.0,21.0,4314768.0
North America,Panama,2020-08-18,82543.0,603.0,1788.0,21.0,4314768.0
North America,Panama,2020-08-19,82790.0,247.0,1809.0,21.0,4314768.0
North America,Panama,2020-08-20,83754.0,964.0,1827.0,18.0,4314768.0
North America,Panama,2020-08-21,83855.0,101.0,1844.0,17.0,4314768.0
North America,Panama,2020-08-22,84392.0,537.0,1859.0,15.0,4314768.0
North America,Panama,2020-08-23,85480.0,1088.0,1878.0,19.0,4314768.0
North America,Panama,2020-08-24,86900.0,1420.0,1892.0,14.0,4314768.0
North America,Panama,2020-08-25,87485.0,585.0,1906.0,14.0,4314768.0
North America,Panama,2020-08-26,88381.0,896.0,1919.0,13.0,4314768.0
North America,Panama,2020-08-27,89082.0,701.0,1932.0,13.0,4314768.0
North America,Panama,2020-08-28,89982.0,900.0,1948.0,16.0,4314768.0
North America,Panama,2020-08-29,90624.0,642.0,1966.0,18.0,4314768.0
North America,Panama,2020-08-30,91337.0,713.0,1983.0,17.0,4314768.0
North America,Panama,2020-08-31,92065.0,728.0,1995.0,12.0,4314768.0
North America,Panama,2020-09-01,92982.0,917.0,2002.0,7.0,4314768.0
North America,Panama,2020-09-02,93552.0,570.0,2018.0,16.0,4314768.0
North America,Panama,2020-09-03,94084.0,532.0,2030.0,12.0,4314768.0
North America,Panama,2020-09-04,94914.0,830.0,2046.0,16.0,4314768.0
North America,Panama,2020-09-05,95596.0,682.0,2063.0,17.0,4314768.0
North America,Panama,2020-09-06,96305.0,709.0,2075.0,12.0,4314768.0
North America,Panama,2020-09-07,97043.0,738.0,2086.0,11.0,4314768.0
North America,Panama,2020-09-08,97578.0,535.0,2099.0,13.0,4314768.0
North America,Panama,2020-09-09,98407.0,829.0,2107.0,8.0,4314768.0
North America,Panama,2020-09-10,99042.0,635.0,2116.0,9.0,4314768.0
North America,Panama,2020-09-11,99715.0,673.0,2127.0,11.0,4314768.0
North America,Panama,2020-09-12,100330.0,615.0,2140.0,13.0,4314768.0
North America,Panama,2020-09-13,101041.0,711.0,2155.0,15.0,4314768.0
North America,Panama,2020-09-14,101745.0,704.0,2166.0,11.0,4314768.0
North America,Panama,2020-09-15,102204.0,459.0,2173.0,7.0,4314768.0
North America,Panama,2020-09-16,102832.0,628.0,2187.0,14.0,4314768.0
North America,Panama,2020-09-17,103466.0,634.0,2198.0,11.0,4314768.0
North America,Panama,2020-09-18,104138.0,672.0,2213.0,15.0,4314768.0
North America,Panama,2020-09-19,104879.0,741.0,2229.0,16.0,4314768.0
North America,Panama,2020-09-20,105601.0,722.0,2247.0,18.0,4314768.0
North America,Panama,2020-09-21,106203.0,602.0,2257.0,10.0,4314768.0
North America,Panama,2020-09-22,106810.0,607.0,2272.0,15.0,4314768.0
North America,Panama,2020-09-23,107284.0,474.0,2285.0,13.0,4314768.0
North America,Panama,2020-09-24,107990.0,706.0,2291.0,6.0,4314768.0
North America,Panama,2020-09-25,108726.0,736.0,2297.0,6.0,4314768.0
North America,Panama,2020-09-26,109431.0,705.0,2311.0,14.0,4314768.0
North America,Panama,2020-09-27,110108.0,677.0,2323.0,12.0,4314768.0
North America,Panama,2020-09-28,110555.0,447.0,2340.0,17.0,4314768.0
North America,Panama,2020-09-29,111277.0,722.0,2348.0,8.0,4314768.0
North America,Panama,2020-09-30,111853.0,576.0,2364.0,16.0,4314768.0
North America,Panama,2020-10-01,112595.0,742.0,2372.0,8.0,4314768.0
North America,Panama,2020-10-02,113342.0,747.0,2387.0,15.0,4314768.0
North America,Panama,2020-10-03,113962.0,620.0,2406.0,19.0,4314768.0
North America,Panama,2020-10-04,114653.0,691.0,2414.0,8.0,4314768.0
North America,Panama,2020-10-05,115286.0,633.0,2423.0,9.0,4314768.0
North America,Panama,2020-10-06,115919.0,633.0,2430.0,7.0,4314768.0
North America,Panama,2020-10-07,116602.0,683.0,2440.0,10.0,4314768.0
Oceania,Papua New Guinea,2020-06-01,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-02,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-03,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-04,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-05,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-06,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-07,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-08,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-09,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-10,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-11,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-12,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-13,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-14,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-15,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-16,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-17,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-18,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-19,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-20,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-21,8.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-22,9.0,1.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-23,9.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-24,9.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-25,10.0,1.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-26,11.0,1.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-27,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-28,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-29,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-06-30,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-01,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-02,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-03,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-04,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-05,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-06,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-07,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-08,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-09,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-10,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-11,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-12,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-13,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-14,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-15,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-16,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-17,11.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-18,15.0,4.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-19,15.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-20,17.0,2.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-21,19.0,2.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-22,27.0,8.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-23,30.0,3.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-24,31.0,1.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-25,32.0,1.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-26,39.0,7.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-27,62.0,23.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-28,62.0,0.0,0.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-07-29,63.0,1.0,1.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-07-30,63.0,0.0,2.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-07-31,72.0,9.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-01,72.0,0.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-02,91.0,19.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-03,110.0,19.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-04,111.0,1.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-05,114.0,3.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-06,153.0,39.0,2.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-07,163.0,10.0,3.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-08-08,188.0,25.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-09,188.0,0.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-10,214.0,26.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-11,214.0,0.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-12,214.0,0.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-13,269.0,55.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-14,271.0,2.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-15,271.0,0.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-16,271.0,0.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-17,323.0,52.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-18,333.0,10.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-19,347.0,14.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-20,359.0,12.0,3.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-21,361.0,2.0,4.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-08-22,361.0,0.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-23,361.0,0.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-24,401.0,40.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-25,401.0,0.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-26,419.0,18.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-27,419.0,0.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-28,424.0,5.0,4.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-29,453.0,29.0,5.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-08-30,459.0,6.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-08-31,459.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-01,459.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-02,460.0,1.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-03,471.0,11.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-04,471.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-05,471.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-06,488.0,17.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-07,497.0,9.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-08,497.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-09,503.0,6.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-10,504.0,1.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-11,507.0,3.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-12,507.0,0.0,5.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-13,510.0,3.0,6.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-09-14,511.0,1.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-15,511.0,0.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-16,511.0,0.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-17,516.0,5.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-18,516.0,0.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-19,516.0,0.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-20,516.0,0.0,6.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-21,517.0,1.0,7.0,1.0,8947027.0
Oceania,Papua New Guinea,2020-09-22,526.0,9.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-23,527.0,1.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-24,531.0,4.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-25,531.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-26,532.0,1.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-27,532.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-28,532.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-29,532.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-09-30,534.0,2.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-01,534.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-02,539.0,5.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-03,539.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-04,540.0,1.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-05,540.0,0.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-06,541.0,1.0,7.0,0.0,8947027.0
Oceania,Papua New Guinea,2020-10-07,541.0,0.0,7.0,0.0,8947027.0
South America,Paraguay,2020-06-01,986.0,22.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-02,995.0,9.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-03,1013.0,18.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-04,1070.0,57.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-05,1086.0,16.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-06,1087.0,1.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-07,1090.0,3.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-08,1135.0,45.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-09,1145.0,10.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-10,1187.0,42.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-11,1202.0,15.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-12,1230.0,28.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-13,1254.0,24.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-14,1261.0,7.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-15,1289.0,28.0,11.0,0.0,7132530.0
South America,Paraguay,2020-06-16,1289.0,0.0,12.0,1.0,7132530.0
South America,Paraguay,2020-06-17,1303.0,14.0,13.0,1.0,7132530.0
South America,Paraguay,2020-06-18,1308.0,5.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-19,1330.0,22.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-20,1336.0,6.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-21,1362.0,26.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-22,1379.0,17.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-23,1392.0,13.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-24,1422.0,30.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-25,1528.0,106.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-26,1569.0,41.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-27,1711.0,142.0,13.0,0.0,7132530.0
South America,Paraguay,2020-06-28,1942.0,231.0,15.0,2.0,7132530.0
South America,Paraguay,2020-06-29,2127.0,185.0,15.0,0.0,7132530.0
South America,Paraguay,2020-06-30,2191.0,64.0,16.0,1.0,7132530.0
South America,Paraguay,2020-07-01,2221.0,30.0,17.0,1.0,7132530.0
South America,Paraguay,2020-07-02,2260.0,39.0,19.0,2.0,7132530.0
South America,Paraguay,2020-07-03,2303.0,43.0,19.0,0.0,7132530.0
South America,Paraguay,2020-07-04,2349.0,46.0,19.0,0.0,7132530.0
South America,Paraguay,2020-07-05,2385.0,36.0,20.0,1.0,7132530.0
South America,Paraguay,2020-07-06,2427.0,42.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-07,2456.0,29.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-08,2502.0,46.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-09,2554.0,52.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-10,2638.0,84.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-11,2736.0,98.0,20.0,0.0,7132530.0
South America,Paraguay,2020-07-12,2820.0,84.0,21.0,1.0,7132530.0
South America,Paraguay,2020-07-13,2948.0,128.0,22.0,1.0,7132530.0
South America,Paraguay,2020-07-14,2980.0,32.0,25.0,3.0,7132530.0
South America,Paraguay,2020-07-15,3074.0,94.0,25.0,0.0,7132530.0
South America,Paraguay,2020-07-16,3198.0,124.0,25.0,0.0,7132530.0
South America,Paraguay,2020-07-17,3342.0,144.0,27.0,2.0,7132530.0
South America,Paraguay,2020-07-18,3457.0,115.0,28.0,1.0,7132530.0
South America,Paraguay,2020-07-19,3629.0,172.0,29.0,1.0,7132530.0
South America,Paraguay,2020-07-20,3721.0,92.0,31.0,2.0,7132530.0
South America,Paraguay,2020-07-21,3748.0,27.0,33.0,2.0,7132530.0
South America,Paraguay,2020-07-22,3817.0,69.0,35.0,2.0,7132530.0
South America,Paraguay,2020-07-23,4000.0,183.0,36.0,1.0,7132530.0
South America,Paraguay,2020-07-24,4113.0,113.0,36.0,0.0,7132530.0
South America,Paraguay,2020-07-25,4224.0,111.0,38.0,2.0,7132530.0
South America,Paraguay,2020-07-26,4328.0,104.0,40.0,2.0,7132530.0
South America,Paraguay,2020-07-27,4444.0,116.0,41.0,1.0,7132530.0
South America,Paraguay,2020-07-28,4548.0,104.0,43.0,2.0,7132530.0
South America,Paraguay,2020-07-29,4674.0,126.0,45.0,2.0,7132530.0
South America,Paraguay,2020-07-30,4866.0,192.0,46.0,1.0,7132530.0
South America,Paraguay,2020-07-31,5207.0,341.0,47.0,1.0,7132530.0
South America,Paraguay,2020-08-01,5338.0,131.0,49.0,2.0,7132530.0
South America,Paraguay,2020-08-02,5485.0,147.0,52.0,3.0,7132530.0
South America,Paraguay,2020-08-03,5644.0,159.0,52.0,0.0,7132530.0
South America,Paraguay,2020-08-04,5724.0,80.0,55.0,3.0,7132530.0
South America,Paraguay,2020-08-05,5852.0,128.0,59.0,4.0,7132530.0
South America,Paraguay,2020-08-06,6060.0,208.0,61.0,2.0,7132530.0
South America,Paraguay,2020-08-07,6375.0,315.0,66.0,5.0,7132530.0
South America,Paraguay,2020-08-08,6508.0,133.0,69.0,3.0,7132530.0
South America,Paraguay,2020-08-09,6705.0,197.0,72.0,3.0,7132530.0
South America,Paraguay,2020-08-10,6907.0,202.0,75.0,3.0,7132530.0
South America,Paraguay,2020-08-11,7234.0,327.0,82.0,7.0,7132530.0
South America,Paraguay,2020-08-12,7519.0,285.0,86.0,4.0,7132530.0
South America,Paraguay,2020-08-13,8018.0,499.0,93.0,7.0,7132530.0
South America,Paraguay,2020-08-14,8389.0,371.0,97.0,4.0,7132530.0
South America,Paraguay,2020-08-15,9077.0,688.0,108.0,11.0,7132530.0
South America,Paraguay,2020-08-16,9381.0,304.0,127.0,19.0,7132530.0
South America,Paraguay,2020-08-17,9791.0,410.0,138.0,11.0,7132530.0
South America,Paraguay,2020-08-18,10135.0,344.0,145.0,7.0,7132530.0
South America,Paraguay,2020-08-19,10606.0,471.0,161.0,16.0,7132530.0
South America,Paraguay,2020-08-20,11133.0,527.0,165.0,4.0,7132530.0
South America,Paraguay,2020-08-21,11817.0,684.0,170.0,5.0,7132530.0
South America,Paraguay,2020-08-22,12536.0,719.0,182.0,12.0,7132530.0
South America,Paraguay,2020-08-23,12974.0,438.0,192.0,10.0,7132530.0
South America,Paraguay,2020-08-24,13233.0,259.0,205.0,13.0,7132530.0
South America,Paraguay,2020-08-25,13602.0,369.0,219.0,14.0,7132530.0
South America,Paraguay,2020-08-26,14228.0,626.0,231.0,12.0,7132530.0
South America,Paraguay,2020-08-27,14872.0,644.0,247.0,16.0,7132530.0
South America,Paraguay,2020-08-28,15290.0,418.0,265.0,18.0,7132530.0
South America,Paraguay,2020-08-29,15874.0,584.0,280.0,15.0,7132530.0
South America,Paraguay,2020-08-30,16474.0,600.0,294.0,14.0,7132530.0
South America,Paraguay,2020-08-31,17195.0,721.0,308.0,14.0,7132530.0
South America,Paraguay,2020-09-01,17662.0,467.0,326.0,18.0,7132530.0
South America,Paraguay,2020-09-02,18338.0,676.0,348.0,22.0,7132530.0
South America,Paraguay,2020-09-03,19138.0,800.0,358.0,10.0,7132530.0
South America,Paraguay,2020-09-04,19959.0,821.0,373.0,15.0,7132530.0
South America,Paraguay,2020-09-05,20654.0,695.0,398.0,25.0,7132530.0
South America,Paraguay,2020-09-06,21871.0,1217.0,412.0,14.0,7132530.0
South America,Paraguay,2020-09-07,22486.0,615.0,435.0,23.0,7132530.0
South America,Paraguay,2020-09-08,23353.0,867.0,449.0,14.0,7132530.0
South America,Paraguay,2020-09-09,24214.0,861.0,463.0,14.0,7132530.0
South America,Paraguay,2020-09-10,25026.0,812.0,474.0,11.0,7132530.0
South America,Paraguay,2020-09-11,25631.0,605.0,485.0,11.0,7132530.0
South America,Paraguay,2020-09-12,26512.0,881.0,496.0,11.0,7132530.0
South America,Paraguay,2020-09-13,27324.0,812.0,514.0,18.0,7132530.0
South America,Paraguay,2020-09-14,27817.0,493.0,525.0,11.0,7132530.0
South America,Paraguay,2020-09-15,28367.0,550.0,539.0,14.0,7132530.0
South America,Paraguay,2020-09-16,29298.0,931.0,552.0,13.0,7132530.0
South America,Paraguay,2020-09-17,30419.0,1121.0,566.0,14.0,7132530.0
South America,Paraguay,2020-09-18,31113.0,694.0,584.0,18.0,7132530.0
South America,Paraguay,2020-09-19,32127.0,1014.0,611.0,27.0,7132530.0
South America,Paraguay,2020-09-20,33015.0,888.0,636.0,25.0,7132530.0
South America,Paraguay,2020-09-21,33520.0,505.0,659.0,23.0,7132530.0
South America,Paraguay,2020-09-22,34260.0,740.0,676.0,17.0,7132530.0
South America,Paraguay,2020-09-23,34828.0,568.0,705.0,29.0,7132530.0
South America,Paraguay,2020-09-24,35571.0,743.0,727.0,22.0,7132530.0
South America,Paraguay,2020-09-25,36404.0,833.0,743.0,16.0,7132530.0
South America,Paraguay,2020-09-26,37226.0,822.0,761.0,18.0,7132530.0
South America,Paraguay,2020-09-27,37922.0,696.0,782.0,21.0,7132530.0
South America,Paraguay,2020-09-28,38684.0,762.0,803.0,21.0,7132530.0
South America,Paraguay,2020-09-29,39432.0,748.0,818.0,15.0,7132530.0
South America,Paraguay,2020-09-30,40101.0,669.0,841.0,23.0,7132530.0
South America,Paraguay,2020-10-01,40758.0,657.0,857.0,16.0,7132530.0
South America,Paraguay,2020-10-02,41799.0,1041.0,869.0,12.0,7132530.0
South America,Paraguay,2020-10-03,42684.0,885.0,890.0,21.0,7132530.0
South America,Paraguay,2020-10-04,43452.0,768.0,913.0,23.0,7132530.0
South America,Paraguay,2020-10-05,44182.0,730.0,929.0,16.0,7132530.0
South America,Paraguay,2020-10-06,44715.0,533.0,947.0,18.0,7132530.0
South America,Paraguay,2020-10-07,45647.0,932.0,966.0,19.0,7132530.0
South America,Peru,2020-06-01,164476.0,8805.0,4506.0,135.0,32971846.0
South America,Peru,2020-06-02,170039.0,5563.0,4634.0,128.0,32971846.0
South America,Peru,2020-06-03,170039.0,0.0,4634.0,0.0,32971846.0
South America,Peru,2020-06-04,178914.0,8875.0,4894.0,260.0,32971846.0
South America,Peru,2020-06-05,183198.0,4284.0,5031.0,137.0,32971846.0
South America,Peru,2020-06-06,187400.0,4202.0,5162.0,131.0,32971846.0
South America,Peru,2020-06-07,191758.0,4358.0,5301.0,139.0,32971846.0
South America,Peru,2020-06-08,196515.0,4757.0,5465.0,164.0,32971846.0
South America,Peru,2020-06-09,199696.0,3181.0,5571.0,106.0,32971846.0
South America,Peru,2020-06-10,203736.0,4040.0,5738.0,167.0,32971846.0
South America,Peru,2020-06-11,208823.0,5087.0,5903.0,165.0,32971846.0
South America,Peru,2020-06-12,214788.0,5965.0,6109.0,206.0,32971846.0
South America,Peru,2020-06-13,220749.0,5961.0,6308.0,199.0,32971846.0
South America,Peru,2020-06-14,225132.0,4383.0,6498.0,190.0,32971846.0
South America,Peru,2020-06-15,229736.0,4604.0,6688.0,190.0,32971846.0
South America,Peru,2020-06-16,232992.0,3256.0,6860.0,172.0,32971846.0
South America,Peru,2020-06-17,237156.0,4164.0,7056.0,196.0,32971846.0
South America,Peru,2020-06-18,240908.0,3752.0,7257.0,201.0,32971846.0
South America,Peru,2020-06-19,244388.0,3480.0,7461.0,204.0,32971846.0
South America,Peru,2020-06-20,247925.0,3537.0,7660.0,199.0,32971846.0
South America,Peru,2020-06-21,251338.0,3413.0,7861.0,201.0,32971846.0
South America,Peru,2020-06-22,254936.0,3598.0,8045.0,184.0,32971846.0
South America,Peru,2020-06-23,254936.0,0.0,8045.0,0.0,32971846.0
South America,Peru,2020-06-24,260810.0,5874.0,8404.0,359.0,32971846.0
South America,Peru,2020-06-25,264689.0,3879.0,8586.0,182.0,32971846.0
South America,Peru,2020-06-26,268602.0,3913.0,8761.0,175.0,32971846.0
South America,Peru,2020-06-27,272364.0,3762.0,8939.0,178.0,32971846.0
South America,Peru,2020-06-28,275989.0,3625.0,9135.0,196.0,32971846.0
South America,Peru,2020-06-29,279419.0,3430.0,9317.0,182.0,32971846.0
South America,Peru,2020-06-30,282365.0,2946.0,9504.0,187.0,32971846.0
South America,Peru,2020-07-01,285213.0,2848.0,9677.0,173.0,32971846.0
South America,Peru,2020-07-02,288477.0,3264.0,9860.0,183.0,32971846.0
